"image","num_frontal_faces"
"/home/james/Pictures/2015-vacation/james/20150910_172004.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150921_025635.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150923_113954.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150918_050548.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_081652.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150919_031318.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_024953.jpg","2"
"/home/james/Pictures/2015-vacation/james/20150912_094559.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150909_101135.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_101553.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150915_235648.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_070822.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150915_054213.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150922_053607(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150916_080946.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_173648.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_064702.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150911_055517.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150923_013437.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_113033.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150919_032219.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150923_105036.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150923_014109.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_154444.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150921_095254.jpg","3"
"/home/james/Pictures/2015-vacation/james/20150910_155043.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_102313.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150920_034746(1).jpg","12"
"/home/james/Pictures/2015-vacation/james/20150911_071355.jpg","2"
"/home/james/Pictures/2015-vacation/james/20150910_163408.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150921_083207.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150909_061433.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150914_073526.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_085632.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_033035.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_043130.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_124705.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_092115.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150920_083910.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_103427.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150910_163312.jpg","2"
"/home/james/Pictures/2015-vacation/james/20150916_074610.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150909_102023.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_065839.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150922_074214.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_090241.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_084718.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150913_111653.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150925_134355.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_085947.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_120822.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150925_145620.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150924_030859.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150920_021828.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_171413.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150906_121348.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150914_063101.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150922_025558.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_060331.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150913_041533.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150913_092827.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150912_053144.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_084828.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150916_035649.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150909_064500.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150918_093529.jpg","2"
"/home/james/Pictures/2015-vacation/james/20150909_123423.jpg","2"
"/home/james/Pictures/2015-vacation/james/20150912_084833.jpg","2"
"/home/james/Pictures/2015-vacation/james/20150920_021944.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150923_094516.jpg","2"
"/home/james/Pictures/2015-vacation/james/20150912_082422(1).jpg","2"
"/home/james/Pictures/2015-vacation/james/20150910_045122.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_084714.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_090139.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150922_025004.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150909_121413.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150917_130652(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_120533.jpg","3"
"/home/james/Pictures/2015-vacation/james/20150912_061621.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150914_071327.jpg","6"
"/home/james/Pictures/2015-vacation/james/20150917_172440.jpg","2"
"/home/james/Pictures/2015-vacation/james/20150909_120207.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150923_044041.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_061139.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150922_031242.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_094131.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_092114.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150923_074819.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_083340.jpg","2"
"/home/james/Pictures/2015-vacation/james/20150913_125818.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150914_052022.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150922_030833.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_090009.jpg","4"
"/home/james/Pictures/2015-vacation/james/20150914_044133(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_155717.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150917_045759(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150919_020356.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_113032.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_085200.jpg","2"
"/home/james/Pictures/2015-vacation/james/20150910_040801.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150925_125751.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150907_132523.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_085159.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150913_044828.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_103126.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150923_013716.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150916_105037.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150912_120838.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150923_094910(1).jpg","7"
"/home/james/Pictures/2015-vacation/james/20150908_090517.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150917_051323.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_061327.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150917_052601.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150914_063538.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150909_065240.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_060535(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150917_000529.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150922_025531.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_082545.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_093845.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150920_085236.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_070842.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_090859(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150909_120749.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_095645.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150914_051923.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_050240(1).jpg","7"
"/home/james/Pictures/2015-vacation/james/20150910_162736.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150925_150818.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_163151.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150922_082532.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150921_085211.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150916_080949.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150918_050356.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150916_044443.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150912_113340.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_154443(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150922_033847.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150914_051900.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_100514.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_030159.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_074810.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_102859.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_074245.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_175708.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150924_024753.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_090721.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150919_030157.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150923_011858.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_092058.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_151517.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_060603.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150922_012602.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150912_031952(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_032451.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150914_051552.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_100341.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_125058.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150913_125855.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150917_052509.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_060527.jpg","0"
"/home/james/Pictures/2015-vacation/james/19691231_191226.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150922_052012.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150917_045611(1).jpg","1"
"/home/james/Pictures/2015-vacation/james/20150910_064311.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150921_085309.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_102321.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_110915.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_085214.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150910_140556.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_033707.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_173934.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150919_030247.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_033434.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_115713.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150916_055004.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_092306.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_102641.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150923_013111.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_153754.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_161509.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_085213.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150908_102653.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150913_043443(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150922_073952.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_082414(1).jpg","1"
"/home/james/Pictures/2015-vacation/james/20150922_024727.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150909_064500(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_120205.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_102140.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150924_030838.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_094601(1).jpg","1"
"/home/james/Pictures/2015-vacation/james/20150912_113320.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_045421.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_163406.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_140555.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_070845.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150915_032435.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150923_011905.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150918_014528.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150913_094728.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150922_082524.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150925_145709(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_090244.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150913_051336.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150913_093453.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150909_122259.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_085121.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_100314.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_090043.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_064352.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_090627.jpg","4"
"/home/james/Pictures/2015-vacation/james/20150912_025457.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150925_135522.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_121649.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_081647(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150923_085637.jpg","3"
"/home/james/Pictures/2015-vacation/james/20150923_084940.jpg","3"
"/home/james/Pictures/2015-vacation/james/20150910_130259.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_173649(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_083341.jpg","2"
"/home/james/Pictures/2015-vacation/james/20150910_173654(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150922_025529(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_055516.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150912_103419.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150907_132455.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_102310.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150909_122109.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_030201.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_121650.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150917_010951.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_090249.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_100506.jpg","0"
